0,0,0
5,0,0
10,0,0
15,0,0
20,0,0
25,0,0
30,0,0
35,0,0
40,0,0
45,0,0
50,0,0
55,0,0
60,0,0
65,0,0
70,0,0
75,0,0
80,0,0
85,0,0
90,0,0
95,0,0
100,0,0
105,0,0
110,0,0
115,0,0
120,0,0
125,0,0
130,0,0
135,0,0
140,0,0
145,0,0
150,0,0
155,0,0
160,0,0
165,0,0
170,0,0
175,0,0
180,0,0
185,0,0
190,0,0
195,0,0
200,0,0
205,0,0
210,0,0
215,0,0
220,0,0
225,0,0
230,0,0
235,0,0
240,0,0
245,0,0
250,0,0
255,0,0
260,0,0
265,0,0
270,0,0
275,0,0
280,0,0
285,0,0
290,0,0
295,0,0
300,0,0
0,5,0
5,5,0
10,5,0
15,5,0
20,5,0
25,5,0
30,5,0
35,5,0
40,5,0
45,5,0
50,5,0
55,5,0
60,5,0
65,5,0
70,5,0
75,5,0
80,5,0
85,5,0
90,5,0
95,5,0
100,5,0
105,5,0
110,5,0
115,5,0
120,5,0
125,5,0
130,5,0
135,5,0
140,5,0
145,5,0
150,5,0
155,5,0
160,5,0
165,5,0
170,5,0
175,5,0
180,5,0
185,5,0
190,5,0
195,5,0
200,5,0
205,5,0
210,5,0
215,5,0
220,5,0
225,5,0
230,5,0
235,5,0
240,5,0
245,5,0
250,5,0
255,5,0
260,5,0
265,5,0
270,5,0
275,5,0
280,5,0
285,5,0
290,5,0
295,5,0
300,5,0
0,10,0
5,10,0
10,10,0
15,10,0
20,10,0
25,10,0
30,10,0
35,10,0
40,10,0
45,10,0
50,10,0
55,10,0
60,10,0
65,10,0
70,10,0
75,10,0
80,10,0
85,10,0
90,10,0
95,10,0
100,10,0
105,10,0
110,10,0
115,10,0
120,10,0
125,10,0
130,10,0
135,10,0
140,10,0
145,10,0
150,10,0
155,10,0
160,10,0
165,10,0
170,10,0
175,10,0
180,10,0
185,10,0
190,10,0
195,10,0
200,10,0
205,10,0
210,10,0
215,10,0
220,10,0
225,10,0
230,10,0
235,10,0
240,10,0
245,10,0
250,10,0
255,10,0
260,10,0
265,10,0
270,10,0
275,10,0
280,10,0
285,10,0
290,10,0
295,10,0
300,10,0
0,15,0
5,15,0
10,15,0
15,15,0
20,15,0
25,15,0
30,15,0
35,15,0
40,15,0
45,15,0
50,15,0
55,15,0
60,15,0
65,15,0
70,15,0
75,15,0
80,15,0
85,15,0
90,15,0
95,15,0
100,15,0
105,15,0
110,15,0
115,15,0
120,15,0
125,15,0
130,15,0
135,15,0
140,15,0
145,15,0
150,15,0
155,15,0
160,15,0
165,15,0
170,15,0
175,15,0
180,15,0
185,15,0
190,15,0
195,15,0
200,15,0
205,15,0
210,15,0
215,15,0
220,15,0
225,15,0
230,15,0
235,15,0
240,15,0
245,15,0
250,15,0
255,15,0
260,15,0
265,15,0
270,15,0
275,15,0
280,15,0
285,15,0
290,15,0
295,15,0
300,15,0
0,20,0
5,20,0
10,20,0
15,20,0
20,20,0
25,20,0
30,20,0
35,20,0
40,20,0
45,20,0
50,20,0
55,20,0
60,20,0
65,20,0
70,20,0
75,20,0
80,20,0
85,20,0
90,20,0
95,20,0
100,20,0
105,20,0
110,20,0
115,20,0
120,20,0
125,20,0
130,20,0
135,20,0
140,20,0
145,20,0
150,20,0
155,20,0
160,20,0
165,20,0
170,20,0
175,20,0
180,20,0
185,20,0
190,20,0
195,20,0
200,20,0
205,20,0
210,20,0
215,20,0
220,20,0
225,20,0
230,20,0
235,20,0
240,20,0
245,20,0
250,20,0
255,20,0
260,20,0
265,20,0
270,20,0
275,20,0
280,20,0
285,20,0
290,20,0
295,20,0
300,20,0
0,25,0
5,25,0
10,25,0
15,25,0
20,25,0
25,25,0
30,25,0
35,25,0
40,25,0
45,25,0
50,25,0
55,25,0
60,25,0
65,25,0
70,25,0
75,25,0
80,25,0
85,25,0
90,25,0
95,25,0
100,25,0
105,25,0
110,25,0
115,25,0
120,25,0
125,25,0
130,25,0
135,25,0
140,25,0
145,25,0
150,25,0
155,25,0
160,25,0
165,25,0
170,25,0
175,25,0
180,25,0
185,25,0
190,25,0
195,25,0
200,25,0
205,25,0
210,25,0
215,25,0
220,25,0
225,25,0
230,25,0
235,25,0
240,25,0
245,25,0
250,25,0
255,25,0
260,25,0
265,25,0
270,25,0
275,25,0
280,25,0
285,25,0
290,25,0
295,25,0
300,25,0
0,30,0
5,30,0
10,30,0
15,30,0
20,30,0
25,30,0
30,30,0
35,30,0
40,30,0
45,30,0
50,30,0
55,30,0
60,30,0
65,30,0
70,30,0
75,30,0
80,30,0
85,30,0
90,30,0
95,30,0
100,30,0
105,30,0
110,30,0
115,30,0
120,30,0
125,30,0
130,30,0
135,30,0
140,30,0
145,30,0
150,30,0
155,30,0
160,30,0
165,30,0
170,30,0
175,30,0
180,30,0
185,30,0
190,30,0
195,30,0
200,30,0
205,30,0
210,30,0
215,30,0
220,30,0
225,30,0
230,30,0
235,30,0
240,30,0
245,30,0
250,30,0
255,30,0
260,30,0
265,30,0
270,30,0
275,30,0
280,30,0
285,30,0
290,30,0
295,30,0
300,30,0
0,35,0
5,35,0
10,35,0
15,35,0
20,35,0
25,35,0
30,35,0
35,35,0
40,35,0
45,35,0
50,35,0
55,35,0
60,35,0
65,35,0
70,35,0
75,35,0
80,35,0
85,35,0
90,35,0
95,35,0
100,35,0
105,35,0
110,35,0
115,35,0
120,35,0
125,35,0
130,35,0
135,35,0
140,35,0
145,35,0
150,35,0
155,35,0
160,35,0
165,35,0
170,35,0
175,35,0
180,35,0
185,35,0
190,35,0
195,35,0
200,35,0
205,35,0
210,35,0
215,35,0
220,35,0
225,35,0
230,35,0
235,35,0
240,35,0
245,35,0
250,35,0
255,35,0
260,35,0
265,35,0
270,35,0
275,35,0
280,35,0
285,35,0
290,35,0
295,35,0
300,35,0
0,40,0
5,40,0
10,40,0
15,40,0
20,40,0
25,40,0
30,40,0
35,40,0
40,40,0
45,40,0
50,40,0
55,40,0
60,40,0
65,40,0
70,40,0
75,40,0
80,40,0
85,40,0
90,40,0
95,40,0
100,40,0
105,40,0
110,40,0
115,40,0
120,40,0
125,40,0
130,40,0
135,40,0
140,40,0
145,40,0
150,40,0
155,40,0
160,40,0
165,40,0
170,40,0
175,40,0
180,40,0
185,40,0
190,40,0
195,40,0
200,40,0
205,40,0
210,40,0
215,40,0
220,40,0
225,40,0
230,40,0
235,40,0
240,40,0
245,40,0
250,40,0
255,40,0
260,40,0
265,40,0
270,40,0
275,40,0
280,40,0
285,40,0
290,40,0
295,40,0
300,40,0
0,45,0
5,45,0
10,45,0
15,45,0
20,45,0
25,45,0
30,45,0
35,45,0
40,45,0
45,45,0
50,45,0
55,45,0
60,45,0
65,45,0
70,45,0
75,45,0
80,45,0
85,45,0
90,45,0
95,45,0
100,45,0
105,45,0
110,45,0
115,45,0
120,45,0
125,45,0
130,45,0
135,45,0
140,45,0
145,45,0
150,45,0
155,45,0
160,45,0
165,45,0
170,45,0
175,45,0
180,45,0
185,45,0
190,45,0
195,45,0
200,45,0
205,45,0
210,45,0
215,45,0
220,45,0
225,45,0
230,45,0
235,45,0
240,45,0
245,45,0
250,45,0
255,45,0
260,45,0
265,45,0
270,45,0
275,45,0
280,45,0
285,45,0
290,45,0
295,45,0
300,45,0
0,50,0
5,50,0
10,50,0
15,50,0
20,50,0
25,50,0
30,50,0
35,50,0
40,50,0
45,50,0
50,50,0
55,50,0
60,50,0
65,50,0
70,50,0
75,50,0
80,50,0
85,50,0
90,50,0
95,50,0
100,50,0
105,50,0
110,50,0
115,50,0
120,50,0
125,50,0
130,50,0
135,50,0
140,50,0
145,50,0
150,50,0
155,50,0
160,50,0
165,50,0
170,50,0
175,50,0
180,50,0
185,50,0
190,50,0
195,50,0
200,50,0
205,50,0
210,50,0
215,50,0
220,50,0
225,50,0
230,50,0
235,50,0
240,50,0
245,50,0
250,50,0
255,50,0
260,50,0
265,50,0
270,50,0
275,50,0
280,50,0
285,50,0
290,50,0
295,50,0
300,50,0
0,55,0
5,55,0
10,55,0
15,55,0
20,55,0
25,55,0
30,55,0
35,55,0
40,55,0
45,55,0
50,55,0
55,55,0
60,55,0
65,55,0
70,55,0
75,55,0
80,55,0
85,55,0
90,55,0
95,55,0
100,55,0
105,55,0
110,55,0
115,55,0
120,55,0
125,55,0
130,55,0
135,55,0
140,55,0
145,55,0
150,55,0
155,55,0
160,55,0
165,55,0
170,55,0
175,55,0
180,55,0
185,55,0
190,55,0
195,55,0
200,55,0
205,55,0
210,55,0
215,55,0
220,55,0
225,55,0
230,55,0
235,55,0
240,55,0
245,55,0
250,55,0
255,55,0
260,55,0
265,55,0
270,55,0
275,55,0
280,55,0
285,55,0
290,55,0
295,55,0
300,55,0
0,60,0
5,60,0
10,60,0
15,60,0
20,60,0
25,60,0
30,60,0
35,60,0
40,60,0
45,60,0
50,60,0
55,60,0
60,60,0
65,60,0
70,60,0
75,60,0
80,60,0
85,60,0
90,60,0
95,60,0
100,60,0
105,60,0
110,60,0
115,60,0
120,60,0
125,60,0
130,60,0
135,60,0
140,60,0
145,60,0
150,60,0
155,60,0
160,60,0
165,60,0
170,60,0
175,60,0
180,60,0
185,60,0
190,60,0
195,60,0
200,60,0
205,60,0
210,60,0
215,60,0
220,60,0
225,60,0
230,60,0
235,60,0
240,60,0
245,60,0
250,60,0
255,60,0
260,60,0
265,60,0
270,60,0
275,60,0
280,60,0
285,60,0
290,60,0
295,60,0
300,60,0
0,65,0
5,65,0
10,65,0
15,65,0
20,65,0
25,65,0
30,65,0
35,65,0
40,65,0
45,65,0
50,65,0
55,65,0
60,65,0
65,65,0
70,65,0
75,65,0
80,65,0
85,65,0
90,65,0
95,65,0
100,65,0
105,65,0
